Filename,High School,Bachelor,Master,Ethnicity
cv_202.pdf,HTL Braunau,FH Joanneum - Soziale Arbeit,Universität Wien - Chemie,Jewish
cv_203.pdf,HTBL Krems,Master:,Projects: Durchführung einer umfassenden Kostenanalyse und,Navajo
cv_204.pdf,"BG und BRG Graz Seebachergasse, Graz",FH Joanneum - Applied Computer Sciences,Projects: Durchführung einer Due-Diligence-Prüfung im Rahmen einer,Turkish
cv_205.pdf,IT-HTL Ybbs,Master:,"Projects: Implementierung eines Marketing-Automatisierungssystems,",Samoan
cv_206.pdf,HTL Bau und Design Linz,Universität Innsbruck - Lehramt,"Projects: Einführung eines leistungsbasierten Vergütungssystems,",Chuvash
cv_207.pdf,"BG Wiener Neustadt Zehnergasse, Wiener Neustadt",Universität Graz - Philosophie,Projects:,Vietnamese
cv_208.pdf,"BRG Graz Petersgasse, Graz",Universität Graz - Geschichte,Universität Wien - Amerikanistik,Tongan
cv_209.pdf,"Haydn-Gymnasium, Wien",FH Oberösterreich - International Logistics Management,Universität Wien - Ägyptologie,Hungarian
cv_210.pdf,"BG Graz Georgigasse, Graz",FH Campus Wien - Bioengineering,Universität Wien - Chemie,Japanese
cv_211.pdf,Bundeshandelsakademie und Bundeshandelsschule I,Master:,Projects: Implementierung eines CSR-Reportingsystems nach,Ashanti
cv_212.pdf,Bundeshandelsakademie und Bundeshandelsschule Reutte,Master:,Projects: Konzeption und Durchführung einer crossmedialen,Greek
cv_213.pdf,"BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs",Technische Universität Wien - Elektrotechnik,Universität Wien - Arabistik,French
cv_214.pdf,"BG Graz Georgigasse, Graz",FH Technikum Wien - Embedded Systems,Universität Wien - Chemie,Druze
cv_215.pdf,Bundeshandelsakademie und Bundeshandelsschule Wels,FH Joanneum - Management internationaler Geschäftsprozesse,Universität Wien - Geschichte,Vietnamese
cv_216.pdf,HTL Wels,Universität Wien - Kunstgeschichte,Universität Wien - Romanistik,Tongan
cv_217.pdf,HTL Bau und Design Linz,Universität Wien - Altertumswissenschaften,Projects: Konzeption und Umsetzung eines Corporate Volunteering,Amhara
cv_218.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Technikum Wien - Sports Equipment Technology,Universität Wien - Alte Geschichte und Altertumskunde,Oromo
cv_219.pdf,"BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz",FH Technikum Wien - Sports Equipment Technology,Universität Wien - Translationswissenschaft,Ewe
cv_220.pdf,"Schottengymnasium, Wien",Master:,Projects: Implementierung eines unternehmensweiten Enterprise Resource,Russian
cv_221.pdf,"BG und BRG Graz Klusemannstraße, Graz",FH Technikum Wien - AI Engineering,Projects: Konzeption und Durchführung eines,Japanese
cv_222.pdf,Bundeshandelsakademie und Bundeshandelsschule,Technische Universität Wien - Mathematik,Universität Wien - Biologie,Tongan
cv_223.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Deutsche Philologie,Universität Wien - Informatik,Amazonian Indigenous Peoples
cv_224.pdf,"BRG und BORG St Pölten Schulring, St. Pölten",Universität Salzburg - Kommunikationswissenschaft,Projects:,Maasai
cv_225.pdf,HTL Hollabrunn,Master:,Projects: Optimierung des Vertriebsprozesses durch Einführung eines,Russian
cv_226.pdf,HBLFA Wieselburg (Francisco-Josephinum),Universität Innsbruck - Informatik,Projects: Entwicklung eines nachhaltigen Verpackungskonzepts für die,Druze
cv_227.pdf,"BG und BRG Graz Oeverseegasse, Graz",BOKU University (Universität für Bodenkultur Wien) - Umwelt-,Projects: Durchführung einer Machbarkeitsstudie für eine neue,Pashtun
cv_228.pdf,"BG Graz Pestalozzistraße, Graz",Universität Salzburg - Politikwissenschaft,Technische Universität Wien - Raumplanung und Raumordnung,Kurdish
cv_229.pdf,Bundeshandelsakademie und Bundeshandelsschule Wels,Universität Salzburg - Molekulare Biologie,Projects: Durchführung eines Projekts zur Reduzierung des,Tibetan
cv_230.pdf,"Sigmund Freud Gymnasium, Wien",Master:,Projects: Entwicklung eines nachhaltigen Verpackungskonzepts für die,Zulu
cv_231.pdf,Bundeshandelsakademie und Bundeshandelsschule Bad,Universität Salzburg - Linguistik,Projects: Durchführung einer Grundlagenforschung im Bereich der,Métis
cv_232.pdf,"Parhamergymnasium, Wien-Hernals",Master:,Projects: Konzeption und Umsetzung eines Programms zur Förderung der,Hausa
cv_233.pdf,"BORG St. Pölten, Sankt Pölten",Master:,Projects: Durchführung eines Projekts zur Verbesserung der,Rohingya
cv_234.pdf,"BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz",Technische Universität Wien - Elektrotechnik,Universität Wien - Klassische Philologie,German
cv_235.pdf,Bundeshandelsakademie und Bundeshandelsschule Liezen,FH Wiener Neustadt - Agrartechnologie & Digital Farming,Universität Wien - Europäische Ethnologie,Persian
cv_236.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Anthropologie,Universität Wien - Biologie,Korean
cv_237.pdf,"Sigmund Freud Gymnasium, Wien",Master:,Projects:,Scandinavian
cv_238.pdf,"BG BRG Graz Marschallgasse, Graz",Universität Salzburg - Linguistik,Universität Wien - Arabistik,Hmong
cv_239.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Kunstgeschichte,Universität Wien - Afrikawissenschaften,Jewish
cv_240.pdf,HTL Innviertel-Nord Andorf,Universität Graz - Geschichte,Projects:,Hmong
cv_241.pdf,"Schottengymnasium, Wien",Universität Graz - Jus,Technische Universität Wien - Maschinenbau,Samoan
cv_242.pdf,"Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring",BOKU University (Universität für Bodenkultur Wien) -,Projects: Durchführung einer Grundlagenforschung im Bereich der,Druze
cv_243.pdf,Bundeshandelsakademie und Bundeshandelsschule - Schule,Universität Wien - Altertumswissenschaften,Universität Wien - Geographie,Polish
cv_244.pdf,HTBLuVA Wiener Neustadt,Master:,Projects: Implementierung eines CSR-Reportingsystems nach,Afro-Latin American
cv_245.pdf,"BRG und BORG St Pölten Schulring, St. Pölten",Universität Graz - Philosophie,Technische Universität Wien - Informatik,Yoruba
cv_246.pdf,Zweisprachige Bundeshandelsakademie Klagenfurt,FH Joanneum - Advanced Electronic Engineering,Universität Wien - Theaterwissenschaft,Tamil
cv_247.pdf,"Haydn-Gymnasium, Wien",Technische Universität Wien - Bauingenieurwesen,Universität Wien - Archäologie,Samoan
cv_248.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Entwicklung und Implementierung eines,Kurdish
cv_249.pdf,Bundeshandelsakademie und Bundeshandelsschule I,Universität Wien - Musikwissenschaft,Universität Wien - Deutsche Philologie,Assyrian
cv_250.pdf,"BG Graz Pestalozzistraße, Graz",FH Oberösterreich - Hardware-Software-Design,Projects: Entwicklung eines nachhaltigen Verpackungskonzepts für die,Kazakh
cv_251.pdf,"Hernalser Gymnasium Geblergasse, Wien-Hernals",Master:,Projects:,Yoruba
cv_252.pdf,HTBLuVA Villach,Universität Wien - Ägyptologie,Universität Wien - Kunstgeschichte,Italian
cv_253.pdf,HTL Wolfsberg,Universität Wien - Psychologie,Universität Wien - Astronomie,Kikuyu
cv_254.pdf,HTBLuVA Villach,FH Wiener Neustadt - Agrartechnologie & Digital Farming,Universität Wien - Arabistik,Mongol
cv_255.pdf,"Vienna Business School - Handelsakademie III,",Master:,Projects:,Chuvash
cv_256.pdf,"BG BRG und BORG Hartberg, Hartberg",BOKU University (Universität für Bodenkultur Wien) -,Projects: Durchführung eines Projekts zur Reduzierung des,Igbo
cv_257.pdf,Bundeshandelsakademie und Bundeshandelsschule Liezen,Universität Wien - Politikwissenschaft,Universität Wien - Politikwissenschaft,Sephardic Jewish
cv_258.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Graz - Geographie,Projects: Optimierung des Vertriebsprozesses durch Einführung eines,Chuvash
cv_259.pdf,HTL Karlstein,Master:,Projects: Entwicklung einer Social-Media-Strategie zur Steigerung der,Mongol
cv_260.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Joanneum - eHealth,Universität Wien - Musikwissenschaft,Serbian
cv_261.pdf,"BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz",Universität Salzburg - Wirtschaftswissenschaften,Universität Wien - Astronomie,Tamil
cv_262.pdf,Bundeshandelsakademie und Bundeshandelsschule -,BOKU University (Universität für Bodenkultur Wien) -,Technische Universität Wien - Physik,Bengali
cv_263.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Innsbruck - Pharmazie,Universität Wien - Geographie,Hausa
cv_264.pdf,"BG Graz Georgigasse, Graz",Universität Wien - Europäische Ethnologie,Universität Wien - Anglistik,Fulani
cv_265.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Technikum Wien - Embedded Systems,Projects: Durchführung einer Machbarkeitsstudie für eine neue,Turkish
cv_266.pdf,Bundeshandelsakademie und Bundeshandelsschule I,FH Campus Wien - Soziale Arbeit,Projects: Entwicklung und Umsetzung einer Influencer-Marketing-Strategie,Spanish
cv_267.pdf,"BORG St. Pölten, Sankt Pölten",FH Campus Wien - Soziale Arbeit,Universität Wien - Slawistik,Korean
cv_268.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Implementierung eines unternehmensweiten Enterprise Resource,Navajo
cv_269.pdf,HTL Karlstein,Master:,Projects: Einführung eines Machine Learning Algorithmus zur Optimierung,Malay
cv_270.pdf,"HTL Mössingerstraße, Klagenfurt",Universität Salzburg - Theologie,Universität Wien - Ägyptologie,Albanian
cv_271.pdf,"Wirtschaftskundliches BRG Graz Sandgasse, Graz",Master:,Projects:,Spanish
cv_272.pdf,Bundeshandelsakademie und Bundeshandelsschule Bad,FH Technikum Wien - Renewable Energy Systems,Technische Universität Wien - Physik,Hmong
cv_273.pdf,Bundeshandelsakademie und Bundeshandelsschule - IBC,Master:,Projects: Entwicklung eines nachhaltigen Verpackungskonzepts für die,Navajo
cv_274.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Oberösterreich - International Logistics Management,Universität Wien - Informatik,M■ori
cv_275.pdf,"BG Graz Georgigasse, Graz",Universität Wien - Theaterwissenschaft,Universität Wien - Medizin,Afro-Caribbean
cv_276.pdf,HTBLuVA Ferlach,Universität Wien - Alte Geschichte und Altertumskunde,Technische Universität Wien - Raumplanung und Raumordnung,Ukrainian
cv_277.pdf,Bundeshandelsakademie und Bundeshandelsschule St.,Master:,Projects: Erstellung eines Finanzmodells zur Bewertung von,Mohawk
cv_278.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects:,Tibetan
cv_279.pdf,HTL Steyr,FH Technikum Wien - Sports Equipment Technology,Universität Wien - Ägyptologie,Chuvash
cv_280.pdf,BORG und Bundeshandelsschule für Leistsungssportler St.,Master:,"Projects: Implementierung eines Compliance-Management-Systems,",Serbian
cv_281.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Salzburg - Soziologie,Projects: Durchführung einer Grundlagenforschung im Bereich der,Dutch
cv_282.pdf,HTL Innviertel-Nord Andorf,Master:,Projects: Konzeption und Umsetzung eines Programms zur Förderung der,Amazonian Indigenous Peoples
cv_283.pdf,"Schottengymnasium, Wien",Master:,Projects:,Aboriginal Australian
cv_284.pdf,HTL Wels,FH Oberösterreich - Interactive Media,Technische Universität Wien - Physik,Turkish
cv_285.pdf,HTL Linz 2 Linzer Technikum – LiTEC,Master:,Projects:,Yoruba
cv_286.pdf,"BG und BRG Graz Oeverseegasse, Graz",Universität Graz - Physik,Projects: Erstellung eines Finanzmodells zur Bewertung von,Greek
cv_287.pdf,HTBLuVA Wiener Neustadt,Universität Wien - Afrikawissenschaften,Universität Wien - Ernährungswissenschaften,Mongol
cv_288.pdf,"Bundesgymnasium Wasagasse, Wien",FH Wiener Neustadt - Medizinische Informatik,Universität Wien - Astronomie,Somali
cv_289.pdf,Bundeshandelsakademie und Bundeshandelsschule Traun,Master:,Projects: Durchführung eines Projekts zur Verbesserung der,Amazonian Indigenous Peoples
cv_290.pdf,HTL Waidhofen an der Ybbs,Universität Salzburg - Politikwissenschaft,Projects:,Bengali
cv_291.pdf,HTBLuVA Wiener Neustadt,Master:,Projects: Durchführung einer Grundlagenforschung im Bereich der,Navajo
cv_292.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Entwicklung und Implementierung eines,Malay
cv_293.pdf,HTL Hollabrunn,Universität Wien - Medizin,Universität Wien - Romanistik,Polish
cv_294.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Arabistik,Universität Wien - Ägyptologie,German
cv_295.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Salzburg - Linguistik,Universität Wien - Philosophie,Berber
cv_296.pdf,HTBLuVA Villach,Technische Universität Wien - Verfahrenstechnik,Projects: Konzeption und Durchführung einer crossmedialen,Hausa
cv_297.pdf,"Sigmund Freud Gymnasium, Wien",Universität Innsbruck - Politikwissenschaft,Projects:,Celtic
cv_298.pdf,"BRG und BORG St Pölten Schulring, St. Pölten",Universität Wien - Wirtschaftswissenschaften,Projects: Durchführung einer umfassenden Kostenanalyse und,Berber
cv_299.pdf,Vienna Business School - Handelsakademie und,Universität Salzburg - Informatik,Technische Universität Wien,Hmong
cv_300.pdf,"Haydn-Gymnasium, Wien",Master:,Projects: Implementierung eines CSR-Reportingsystems nach,Ashanti
cv_301.pdf,"BG und BRG Graz Carnerigasse, Graz",Universität Wien - Medizin,Universität Wien - Sprachwissenschaft,Assamese
cv_302.pdf,Bundeshandelsakademie und Bundeshandelsschule I,Universität Wien - Geschichte,Universität Wien - Ägyptologie,Turkish
cv_303.pdf,"BG und BRG Sankt Pölten Josefstraße, St. Pölten",FH Technikum Wien - Telecommunications and Internet,Universität Wien - Alte Geschichte und Altertumskunde,Arab
cv_304.pdf,"Parhamergymnasium, Wien-Hernals",FH Wiener Neustadt - Allgemeine Gesundheits- und,Projects: Implementierung eines unternehmensweiten Enterprise Resource,Quechua
cv_305.pdf,"Wirtschaftskundliches BRG Graz Sandgasse, Graz",Universität Salzburg - Geschichte,Universität Wien - Wirtschaftswissenschaften,Tibetan
cv_306.pdf,"Wiedner Gymnasium, Wien",Master:,Projects: Durchführung einer umfassenden Marktanalyse für ein neues,Han Chinese
cv_307.pdf,"Wiedner Gymnasium, Wien",Universität Wien - Rechtswissenschaften,Projects: Konzeption und Durchführung eines,Ukrainian
cv_308.pdf,HTL Innviertel-Nord Andorf,Master:,Projects: Erstellung eines Finanzmodells zur Bewertung von,Polish
cv_309.pdf,"HTL Mössingerstraße, Klagenfurt",Master:,Projects: Durchführung einer umfassenden Marktanalyse für ein neues,Coptic
cv_310.pdf,"BG BRG Graz Marschallgasse, Graz",Master:,"Projects: Entwicklung eines chatbotbasierten Kundenservice-Systems,",Uyghur
cv_311.pdf,HTL Innviertel-Nord Andorf,Universität Wien - Arabistik,Universität Wien - Anthropologie,Spanish
cv_312.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Graz - Informatik,Universität Wien - Mathematik,Maasai
cv_313.pdf,"Schottengymnasium, Wien",Master:,Projects: Durchführung einer unternehmensweiten Mitarbeiterbefragung,Albanian
cv_314.pdf,"Bundesgymnasium Maroltingergasse, Wien-Ottakring",Universität Wien - Afrikawissenschaften,Universität Wien - Anglistik,Han Chinese
cv_315.pdf,Bundeshandelsakademie und Bundeshandelsschule I,FH Oberösterreich - Global Sales and Marketing,Universität Wien - Sprachwissenschaft,Druze
cv_316.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Entwicklung eines nachhaltigen Verpackungskonzepts für die,Quechua
cv_317.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Master:,Projects:,Yoruba
cv_318.pdf,"BRG Graz Petersgasse, Graz",Technische Universität Wien - Technische Physik,Projects:,Polish
cv_319.pdf,Bundeshandelsakademie und Bundeshandelsschule Wien,FH Oberösterreich - Interactive Media,Universität Wien - Anglistik,Ewe
cv_320.pdf,Bundeshandelsakademie und Bundeshandelsschule St.,FH Campus Wien - Angewandte Elektronik,Universität Wien - Philosophie,Mongol
cv_321.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Konzeption und Durchführung einer erfolgreichen,Arab
cv_322.pdf,"Wirtschaftskundliches BRG Graz Sandgasse, Graz",FH Technikum Wien - Smart Homes and Assistive Technologies,Projects: Konzeption und Durchführung einer erfolgreichen,Vietnamese
cv_323.pdf,HTL Wels,Master:,Projects: Aufbau einer Cloud-basierten Infrastruktur zur Steigerung der,Amazonian Indigenous Peoples
cv_324.pdf,"BRG Graz Petersgasse, Graz",Master:,"Projects: Entwicklung eines Prototyps für ein autonomes Fahrzeug,",Yoruba
cv_325.pdf,"BG und BRG Graz Oeverseegasse, Graz",FH Campus Wien - Bioengineering,Universität Wien - Ernährungswissenschaften,Navajo
cv_326.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Universität Graz - Volkswirtschaftslehre,Projects: Implementierung eines neuen Buchhaltungssystems zur,Roma
cv_327.pdf,"BG und BRG Waidhofen an der Thaya, Waidhofen an der",Universität Innsbruck - Rechtswissenschaften,Universität Wien - Klassische Philologie,Japanese
cv_328.pdf,HTL Innviertel-Nord Andorf,BOKU University (Universität für Bodenkultur Wien) -,Universität Wien - Kunstgeschichte,Serbian
cv_329.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Wiener Neustadt - Medizinische Informatik,Projects:,Ashanti
cv_330.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Campus Wien - Soziale Arbeit,Universität Wien - Archäologie,Xhosa
cv_331.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Innsbruck - Mathematik,Projects: Konzeption und Durchführung einer erfolgreichen,Ewe
cv_332.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Joanneum - Journalismus und Public Relations,Projects: Erstellung eines Finanzmodells zur Bewertung von,M■ori
cv_333.pdf,HTBLuVA Pinkafeld,Technische Universität Wien - Maschinenbau,Universität Wien - Astronomie,Xhosa
cv_334.pdf,IT-HTL Ybbs,Master:,"Projects: Entwicklung und Umsetzung einer Diversity & Inclusion Strategie,",Tamil
cv_335.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Oberösterreich - Mobile Computing,Universität Wien - Philosophie,Russian
